"transcript_id"	"gene_id"	"gene_name"	"TF"
"ENSDART00000018071.9"	"ENSDARG00000016889"	"eif3g"	FALSE
"ENSDART00000018228.9"	"ENSDARG00000017803"	"gsk3ba"	TRUE
"ENSDART00000018351.7"	"ENSDARG00000012281"	"neff1"	FALSE
"ENSDART00000018515.5"	"ENSDARG00000003564"	"dohh"	FALSE
"ENSDART00000018626.8"	"ENSDARG00000002967"	"pdap1b"	FALSE
"ENSDART00000018676.7"	"ENSDARG00000015575"	"cyp3c1_t2"	FALSE
"ENSDART00000018752.8"	"ENSDARG00000008623"	"COPS3"	FALSE
"ENSDART00000018908.7"	"ENSDARG00000006240"	"slc27a1a_g2t1"	FALSE
"ENSDART00000019149.10"	"ENSDARG00000007320"	"rpl7"	FALSE
"ENSDART00000019165.8"	"ENSDARG00000021239"	"apaf1_t2"	FALSE
"ENSDART00000019259.9"	"ENSDARG00000004232"	"dlb"	FALSE
"ENSDART00000019949.9"	"ENSDARG00000011170"	"ndrg2"	FALSE
"ENSDART00000020136.8"	"ENSDARG00000013946"	"ivns1abpb_t2"	FALSE
"ENSDART00000020252.7"	"ENSDARG00000009001"	"pdia6"	FALSE
"ENSDART00000020344.10"	"ENSDARG00000014222"	"zgc:86598_t2"	TRUE
"ENSDART00000020598.8"	"ENSDARG00000015206"	"HNRNPU"	FALSE
"ENSDART00000020655.7"	"ENSDARG00000003526"	"psma5_t1"	FALSE
"ENSDART00000020786.8"	"ENSDARG00000018106"	"eif2b3_t2"	FALSE
"ENSDART00000020967.7"	"ENSDARG00000012818"	"csnk2a2a"	FALSE
"ENSDART00000021035.9"	"ENSDARG00000017740"	"sec63"	FALSE
"ENSDART00000021069.8"	"ENSDARG00000006413"	"rpl38"	FALSE
"ENSDART00000021299.8"	"ENSDARG00000015676"	"nmd3"	FALSE
"ENSDART00000021520.10"	"ENSDARG00000010194"	"eif4bb_g1t3"	FALSE
"ENSDART00000021976.9"	"ENSDARG00000007708"	"nsa2"	FALSE
"ENSDART00000021977.5"	"ENSDARG00000030756"	"dnmt1"	TRUE
"ENSDART00000022481.9"	"ENSDARG00000017571"	"mccc2"	FALSE
"ENSDART00000022643.7"	"ENSDARG00000014692"	"ZNF622"	TRUE
"ENSDART00000023094.9"	"ENSDARG00000018968"	"acvr1ba"	FALSE
"ENSDART00000023156.7"	"ENSDARG00000020850"	"eef1a1l1_t2"	FALSE
"ENSDART00000023336.9"	"ENSDARG00000019778"	"rps6"	FALSE
"ENSDART00000023793.8"	"ENSDARG00000013963"	"mipb"	FALSE
"ENSDART00000023833.6"	"ENSDARG00000008292"	"eif2s3_t3"	FALSE
"ENSDART00000023983.8"	"ENSDARG00000016733"	"psat1"	FALSE
"ENSDART00000024224.4"	"ENSDARG00000011404"	"fen1"	FALSE
"ENSDART00000024316.9"	"ENSDARG00000019507"	"mcm5"	FALSE
"ENSDART00000024695.9"	"ENSDARG00000007867"	"dazap2"	FALSE
"ENSDART00000024726.8"	"ENSDARG00000015059"	"DAAM1_t2"	FALSE
"ENSDART00000024858.7"	"ENSDARG00000010717"	"chchd10_t2"	FALSE
"ENSDART00000025046.7"	"ENSDARG00000003486"	"ppp1caa"	FALSE
"ENSDART00000025171.9"	"ENSDARG00000016447"	"ythdf1"	FALSE
"ENSDART00000025285.7"	"ENSDARG00000006642"	"drg2"	FALSE
"ENSDART00000025620.8"	"ENSDARG00000009212"	"ppiaa"	FALSE
"ENSDART00000026180.9"	"ENSDARG00000007697"	"fabp7a_t1"	FALSE
"ENSDART00000026409.7"	"ENSDARG00000013475"	"cct4"	FALSE
"ENSDART00000026539.9"	"ENSDARG00000032049"	"enah_t3"	FALSE
"ENSDART00000026963.7"	"ENSDARG00000016979"	"pmpcb"	FALSE
"ENSDART00000027090.7"	"ENSDARG00000005941"	"yes1"	FALSE
"ENSDART00000027329.8"	"ENSDARG00000015551"	"fth1a"	FALSE
"ENSDART00000027545.9"	"ENSDARG00000019008"	"erp44"	FALSE
"ENSDART00000027811.10"	"ENSDARG00000009280"	"smyd1a"	FALSE
"ENSDART00000028007.7"	"ENSDARG00000006524"	"supt6h"	TRUE
"ENSDART00000028008.9"	"ENSDARG00000007098"	"itm2ba"	FALSE
"ENSDART00000028623.8"	"ENSDARG00000025071"	"brd8b_t4"	FALSE
"ENSDART00000028673.7"	"ENSDARG00000037879"	"lfng_t2"	FALSE
"ENSDART00000028885.9"	"ENSDARG00000028335"	"hmga1a_t2"	TRUE
"ENSDART00000029067.9"	"ENSDARG00000028517"	"hbp1"	TRUE
"ENSDART00000029133.7"	"ENSDARG00000023299"	"snu13b"	FALSE
"ENSDART00000029549.9"	"ENSDARG00000032103"	"mapk6"	FALSE
"ENSDART00000029719.6"	"ENSDARG00000028542"	"si:ch211-114c12.2_g2t1"	FALSE
"ENSDART00000029894.8"	"ENSDARG00000006812"	"wdr26b"	FALSE
"ENSDART00000030887.8"	"ENSDARG00000002593"	"slc45a2_g2t1"	FALSE
"ENSDART00000031173.8"	"ENSDARG00000023298"	"rps27.1"	FALSE
"ENSDART00000031408.9"	"ENSDARG00000004415"	"tcf7l2_g1t10"	TRUE
"ENSDART00000031547.6"	"ENSDARG00000056235"	"smndc1_g1t1"	FALSE
"ENSDART00000032393.7"	"ENSDARG00000021975"	"ginm1"	FALSE
"ENSDART00000032540.8"	"ENSDARG00000025889"	"usp14"	FALSE
"ENSDART00000032880.6"	"ENSDARG00000003938"	"rpa1"	FALSE
"ENSDART00000033188.5"	"ENSDARG00000027249"	"btg1"	TRUE
"ENSDART00000033724.7"	"ENSDARG00000023290"	"fabp3"	FALSE
"ENSDART00000033970.7"	"ENSDARG00000009549"	"UBR4_t1"	FALSE
"ENSDART00000034078.6"	"ENSDARG00000027099"	"psmc4_g1t2"	FALSE
"ENSDART00000034124.8"	"ENSDARG00000018602"	"rab5aa"	FALSE
"ENSDART00000034438.8"	"ENSDARG00000057026"	"ran"	TRUE
"ENSDART00000034523.8"	"ENSDARG00000013250"	"tars1_g2t1"	FALSE
"ENSDART00000034549.7"	"ENSDARG00000006588"	"zgc:111983_t2"	FALSE
"ENSDART00000034550.9"	"ENSDARG00000023920"	"llgl2_t3"	FALSE
"ENSDART00000034704.7"	"ENSDARG00000025566"	"slc25a3b_t2"	FALSE
"ENSDART00000035096.6"	"ENSDARG00000019949"	"serpinh1b_t2"	FALSE
"ENSDART00000035670.7"	"ENSDARG00000026183"	"polr2eb"	FALSE
"ENSDART00000036204.5"	"ENSDARG00000023028"	"cdv3"	FALSE
"ENSDART00000036668.6"	"ENSDARG00000030537"	"psmc1a_g2t2"	FALSE
"ENSDART00000037183.6"	"ENSDARG00000026908"	"tmed2_t2"	FALSE
"ENSDART00000037875.8"	"ENSDARG00000005526"	"igfn1.1"	FALSE
"ENSDART00000037922.6"	"ENSDARG00000043646"	"slc6a8"	FALSE
"ENSDART00000038128.4"	"ENSDARG00000025972"	"mcts1"	FALSE
"ENSDART00000038330.9"	"ENSDARG00000026489"	"khsrp_t3"	TRUE
"ENSDART00000038364.9"	"ENSDARG00000014488"	"ca2"	FALSE
"ENSDART00000038495.9"	"ENSDARG00000014571"	"ctnnb1_t1"	TRUE
"ENSDART00000038748.10"	"ENSDARG00000070187"	"dyrk1b_t2"	TRUE
"ENSDART00000039868.8"	"ENSDARG00000014770"	"unknown.10504"	FALSE
"ENSDART00000040292.6"	"ENSDARG00000027649"	"cpsf3"	FALSE
"ENSDART00000040405.8"	"ENSDARG00000006766"	"snd1_t2"	TRUE
"ENSDART00000040409.6"	"ENSDARG00000030441"	"ppa1b"	FALSE
"ENSDART00000040456.9"	"ENSDARG00000016464"	"cdc42bpab_t2"	FALSE
"ENSDART00000040926.5"	"ENSDARG00000031819"	"eif4ebp2"	FALSE
"ENSDART00000041269.8"	"ENSDARG00000030349"	"cryba2a_t3"	FALSE
"ENSDART00000041304.8"	"ENSDARG00000009350"	"atg3"	FALSE
"ENSDART00000041349.6"	"ENSDARG00000030411"	"crygn2"	FALSE
"ENSDART00000041711.7"	"ENSDARG00000031048"	"gspt1"	FALSE
"ENSDART00000042250.6"	"ENSDARG00000008867"	"rap1b"	FALSE
"ENSDART00000043812.5"	"ENSDARG00000033596"	"polr2c_g2t1"	FALSE
"ENSDART00000043932.7"	"ENSDARG00000020574"	"atp2a1_t1"	FALSE
"ENSDART00000044096.8"	"ENSDARG00000030560"	"helz"	FALSE
"ENSDART00000044238.8"	"ENSDARG00000031776"	"fthl27"	FALSE
"ENSDART00000044838.8"	"ENSDARG00000032849"	"ndrg1a_t2"	FALSE
"ENSDART00000045124.7"	"ENSDARG00000032296"	"pomp"	FALSE
"ENSDART00000045245.5"	"ENSDARG00000030716"	"ing4"	TRUE
"ENSDART00000045253.8"	"ENSDARG00000026376"	"aco1"	FALSE
"ENSDART00000046268.7"	"ENSDARG00000033760"	"pmelb_t2"	FALSE
"ENSDART00000046587.7"	"ENSDARG00000002790"	"ap2m1a_t2"	FALSE
"ENSDART00000047069.7"	"ENSDARG00000042894"	"tyms"	FALSE
"ENSDART00000047461.4"	"ENSDARG00000035909"	"mfsd2ab"	FALSE
"ENSDART00000047515.7"	"ENSDARG00000032373"	"rnf145b_t2"	FALSE
"ENSDART00000047724.6"	"ENSDARG00000013207"	"zeb1b"	TRUE
"ENSDART00000048144.6"	"ENSDARG00000029058"	"rbbp4"	TRUE
"ENSDART00000048164.6"	"ENSDARG00000033539"	"paics_t1"	FALSE
"ENSDART00000048366.8"	"ENSDARG00000033950"	"unknown.10511"	FALSE
"ENSDART00000048676.9"	"ENSDARG00000033184"	"prkar2aa"	FALSE
"ENSDART00000049109.6"	"ENSDARG00000031495"	"seta"	FALSE
"ENSDART00000049588.7"	"ENSDARG00000036140"	"crybgx_g2t1"	FALSE
"ENSDART00000049722.6"	"ENSDARG00000035043"	"pfdn5_g3t1"	TRUE
"ENSDART00000049928.8"	"ENSDARG00000012311"	"myoz2a"	FALSE
"ENSDART00000050230.6"	"ENSDARG00000034753"	"tspan3a_g2t1"	FALSE
"ENSDART00000050271.9"	"ENSDARG00000034368"	"hexb_t3"	FALSE
"ENSDART00000051607.4"	"ENSDARG00000035596"	"ISCU"	FALSE
"ENSDART00000051655.5"	"ENSDARG00000035625"	"snrnp27"	FALSE
"ENSDART00000051763.3"	"ENSDARG00000035692"	"rps3a_g1t1"	FALSE
"ENSDART00000052126.4"	"ENSDARG00000035913"	"yars1_t2"	FALSE
"ENSDART00000052307.5"	"ENSDARG00000036028"	"arrdc3b"	FALSE
"ENSDART00000052318.7"	"ENSDARG00000036036"	"mdka_t2"	FALSE
"ENSDART00000052421.4"	"ENSDARG00000036107"	"txnipa"	TRUE
"ENSDART00000052423.6"	"ENSDARG00000078308"	"spry2"	FALSE
"ENSDART00000052730.6"	"ENSDARG00000036298"	"rps13_t2"	FALSE
"ENSDART00000052761.5"	"ENSDARG00000036316"	"rpl39"	FALSE
"ENSDART00000053284.7"	"ENSDARG00000036687"	"bcl9_t2"	TRUE
"ENSDART00000053380.7"	"ENSDARG00000036764"	"hax1"	FALSE
"ENSDART00000053685.6"	"ENSDARG00000036967"	"smox_t3"	FALSE
"ENSDART00000053761.7"	"ENSDARG00000054154"	"bms1"	FALSE
"ENSDART00000053797.5"	"ENSDARG00000037012"	"slc3a2b"	FALSE
"ENSDART00000054078.8"	"ENSDARG00000037188"	"rpa2_t2"	FALSE
"ENSDART00000054205.7"	"ENSDARG00000037259"	"ndufb6"	FALSE
"ENSDART00000054340.7"	"ENSDARG00000037350"	"rpl9_t1"	FALSE
"ENSDART00000054691.6"	"ENSDARG00000037559"	"uba1_t2"	FALSE
"ENSDART00000055062.5"	"ENSDARG00000037789"	"pvalb1"	FALSE
"ENSDART00000055161.5"	"ENSDARG00000037860"	"cox6b2"	FALSE
"ENSDART00000055287.6"	"ENSDARG00000094210"	"fthl31_t2"	FALSE
"ENSDART00000055609.4"	"ENSDARG00000038141"	"atf4b"	TRUE
"ENSDART00000055810.8"	"ENSDARG00000058044"	"rab1ba"	FALSE
"ENSDART00000056138.7"	"ENSDARG00000038467"	"igsf8"	FALSE
"ENSDART00000056795.7"	"ENSDARG00000038905"	"hectd3_t2"	FALSE
"ENSDART00000057090.8"	"ENSDARG00000039093"	"got1_t1"	FALSE
"ENSDART00000057500.6"	"ENSDARG00000039345"	"drg1"	FALSE
"ENSDART00000057574.6"	"ENSDARG00000039399"	"nt5c2a"	FALSE
"ENSDART00000057584.6"	"ENSDARG00000000551"	"slc1a4_t2"	FALSE
"ENSDART00000057605.7"	"ENSDARG00000039429"	"adka_t2"	FALSE
"ENSDART00000057700.6"	"ENSDARG00000039493"	"naa20"	FALSE
"ENSDART00000058491.7"	"ENSDARG00000039980"	"ppt1_t2"	FALSE
"ENSDART00000058586.7"	"ENSDARG00000070108"	"dek_t2"	TRUE
"ENSDART00000058629.6"	"ENSDARG00000055618"	"acta1b"	FALSE
"ENSDART00000059140.8"	"ENSDARG00000040401"	"slc25a20"	FALSE
"ENSDART00000059194.6"	"ENSDARG00000040440"	"snrpd2"	FALSE
"ENSDART00000059228.6"	"ENSDARG00000040466"	"vil1_t2"	FALSE
"ENSDART00000059366.7"	"ENSDARG00000040565"	"ckmb"	FALSE
"ENSDART00000060444.6"	"ENSDARG00000041232"	"rps29"	FALSE
"ENSDART00000060550.6"	"ENSDARG00000041314"	"ndufb9"	FALSE
"ENSDART00000060628.5"	"ENSDARG00000041362"	"chmp7"	FALSE
"ENSDART00000060766.4"	"ENSDARG00000041450"	"rab11a"	FALSE
"ENSDART00000061001.5"	"ENSDARG00000041619"	"rack1_t1"	FALSE
"ENSDART00000061156.7"	"ENSDARG00000006301"	"RAPH1_t2"	FALSE
"ENSDART00000061366.4"	"ENSDARG00000041878"	"rab11ba"	FALSE
"ENSDART00000062216.7"	"ENSDARG00000042530"	"nup205_g1t3"	FALSE
"ENSDART00000062264.8"	"ENSDARG00000075768"	"sdhb"	FALSE
"ENSDART00000062745.6"	"ENSDARG00000042751"	"riok3"	FALSE
"ENSDART00000062982.4"	"ENSDARG00000042904"	"foxo3b"	TRUE
"ENSDART00000062983.7"	"ENSDARG00000042905"	"rpl10a_t1"	FALSE
"ENSDART00000063081.7"	"ENSDARG00000022650"	"cyp2ad3"	FALSE
"ENSDART00000063359.7"	"ENSDARG00000043154"	"ucp2"	FALSE
"ENSDART00000063789.7"	"ENSDARG00000043453"	"rps5"	FALSE
"ENSDART00000063817.7"	"ENSDARG00000043467"	"ndufb11"	FALSE
"ENSDART00000063837.6"	"ENSDARG00000043484"	"ube2d2_t3"	FALSE
"ENSDART00000063870.7"	"ENSDARG00000043509"	"rpl11"	FALSE
"ENSDART00000064739.5"	"ENSDARG00000044093"	"rpl13a"	FALSE
"ENSDART00000064902.8"	"ENSDARG00000056483"	"ssbp4_t2"	FALSE
"ENSDART00000065338.5"	"ENSDARG00000044488"	"pak1ip1"	FALSE
"ENSDART00000065373.5"	"ENSDARG00000044521"	"eef1b2_t2"	FALSE
"ENSDART00000065435.6"	"ENSDARG00000007795"	"cst3_t2"	FALSE
"ENSDART00000065949.8"	"ENSDARG00000070545"	"top1a"	TRUE
"ENSDART00000066388.4"	"ENSDARG00000045146"	"tomm22"	FALSE
"ENSDART00000066722.8"	"ENSDARG00000045373"	"pabpn1_t1"	FALSE
"ENSDART00000066760.4"	"ENSDARG00000045399"	"cct5"	FALSE
"ENSDART00000066930.7"	"ENSDARG00000045514"	"atp5f1c"	FALSE
"ENSDART00000067093.7"	"ENSDARG00000091253"	"smyd1b_t2"	TRUE
"ENSDART00000067378.5"	"ENSDARG00000045847"	"si:ch211-214j24.10"	FALSE
"ENSDART00000067479.6"	"ENSDARG00000051874"	"stra6"	FALSE
"ENSDART00000067512.7"	"ENSDARG00000045928"	"psma4"	FALSE
"ENSDART00000067586.8"	"ENSDARG00000045978"	"chchd6b"	FALSE
"ENSDART00000067776.4"	"ENSDARG00000046106"	"rab10"	FALSE
"ENSDART00000073440.6"	"ENSDARG00000051762"	"unknown.10522"	FALSE
"ENSDART00000073462.5"	"ENSDARG00000051783"	"rplp0_t2"	FALSE
"ENSDART00000073478.6"	"ENSDARG00000051798"	"brd1b"	FALSE
"ENSDART00000073594.5"	"ENSDARG00000051886"	"ANKRD11"	FALSE
"ENSDART00000073634.3"	"ENSDARG00000051921"	"slc30a5"	FALSE
"ENSDART00000073981.4"	"ENSDARG00000052178"	"eif2s1b"	FALSE
"ENSDART00000074212.4"	"ENSDARG00000000861"	"scrib_t3"	FALSE
"ENSDART00000074294.5"	"ENSDARG00000052438"	"actr2a"	FALSE
"ENSDART00000074400.5"	"ENSDARG00000052536"	"tia1_g2t1"	FALSE
"ENSDART00000074519.4"	"ENSDARG00000052641"	"kpna3"	FALSE
"ENSDART00000074592.4"	"ENSDARG00000052690"	"arrdc3a"	FALSE
"ENSDART00000074689.6"	"ENSDARG00000016548"	"unknown.10524"	FALSE
"ENSDART00000074761.3"	"ENSDARG00000052833"	"zfand3"	FALSE
"ENSDART00000075009.3"	"ENSDARG00000053047"	"eif2s2"	FALSE
"ENSDART00000075028.6"	"ENSDARG00000053058"	"rps11"	FALSE
"ENSDART00000075223.6"	"ENSDARG00000053217"	"cox7a2a_t2"	FALSE
"ENSDART00000075263.5"	"ENSDARG00000036144"	"tssc4_t2"	FALSE
"ENSDART00000075400.7"	"ENSDARG00000053370"	"eif3jb"	FALSE
"ENSDART00000075465.5"	"ENSDARG00000053254"	"mylpfa_t2"	FALSE
"ENSDART00000075495.3"	"ENSDARG00000053457"	"rpl23"	FALSE
"ENSDART00000075743.7"	"ENSDARG00000060494"	"eprs1_t2"	FALSE
"ENSDART00000075983.6"	"ENSDARG00000074001"	"crygmxl2"	FALSE
"ENSDART00000075992.6"	"ENSDARG00000053875"	"cryba1b"	FALSE
"ENSDART00000076200.5"	"ENSDARG00000054058"	"h1-10"	FALSE
"ENSDART00000076304.5"	"ENSDARG00000054155"	"pcna"	FALSE
"ENSDART00000076333.6"	"ENSDARG00000054191"	"pgk1"	FALSE
"ENSDART00000076342.5"	"ENSDARG00000054201"	"rnf40_t2"	FALSE
"ENSDART00000077095.6"	"ENSDARG00000038866"	"TRAPPC8"	FALSE
"ENSDART00000077125.6"	"ENSDARG00000054864"	"aplp2_t1"	FALSE
"ENSDART00000077476.7"	"ENSDARG00000055158"	"prox1a"	TRUE
"ENSDART00000077664.7"	"ENSDARG00000012684"	"atp2b1a"	FALSE
"ENSDART00000077834.6"	"ENSDARG00000055475"	"rps27.2_t2"	FALSE
"ENSDART00000078181.6"	"ENSDARG00000055791"	"zgc:158423_g2t1"	FALSE
"ENSDART00000078412.5"	"ENSDARG00000055996"	"rps8a"	FALSE
"ENSDART00000078893.7"	"ENSDARG00000025091"	"ezrb_t3"	TRUE
"ENSDART00000078896.6"	"ENSDARG00000012577"	"waca"	TRUE
"ENSDART00000078908.7"	"ENSDARG00000056414"	"usp1_t2"	FALSE
"ENSDART00000079518.5"	"ENSDARG00000001940"	"dnajc1"	TRUE
"ENSDART00000079596.7"	"ENSDARG00000057013"	"cadm3_t2"	FALSE
"ENSDART00000080423.6"	"ENSDARG00000057698"	"ctsd_g1t2"	FALSE
"ENSDART00000081343.5"	"ENSDARG00000058471"	"plk1"	FALSE
"ENSDART00000081442.4"	"ENSDARG00000029248"	"fubp1_t2"	FALSE
"ENSDART00000081765.6"	"ENSDARG00000058824"	"mrpl4_t2"	FALSE
"ENSDART00000082082.5"	"ENSDARG00000059070"	"gars1"	FALSE
"ENSDART00000082256.4"	"ENSDARG00000059212"	"ciao1"	FALSE
"ENSDART00000082409.5"	"ENSDARG00000059323"	"rpn1_t2"	FALSE
"ENSDART00000083346.5"	"ENSDARG00000059725"	"hypk"	FALSE
"ENSDART00000083890.6"	"ENSDARG00000059925"	"unknown.10534"	FALSE
"ENSDART00000084184.5"	"ENSDARG00000060036"	"aimp1a"	FALSE
"ENSDART00000084282.7"	"ENSDARG00000060071"	"tent4b"	FALSE
"ENSDART00000084454.6"	"ENSDARG00000086034"	"NECTIN1"	FALSE
"ENSDART00000085774.6"	"ENSDARG00000060680"	"unknown.10536"	FALSE
"ENSDART00000086823.6"	"ENSDARG00000061124"	"SRPRA"	FALSE
"ENSDART00000086961.5"	"ENSDARG00000061180"	"vps45"	FALSE
"ENSDART00000087111.7"	"ENSDARG00000054973"	"itsn2b_g2t1"	FALSE
"ENSDART00000087112.5"	"ENSDARG00000061228"	"PFDN4"	FALSE
"ENSDART00000087120.8"	"ENSDARG00000006200"	"eif4g1a_t3"	FALSE
"ENSDART00000087566.6"	"ENSDARG00000061397"	"trip12_g1t2"	FALSE
"ENSDART00000088168.6"	"ENSDARG00000061660"	"unknown.10541"	FALSE
"ENSDART00000088336.6"	"ENSDARG00000041243"	"setdb1a"	TRUE
"ENSDART00000088356.6"	"ENSDARG00000061735"	"hnrnpm_t3"	FALSE
"ENSDART00000088610.5"	"ENSDARG00000041317"	"rangap1a"	FALSE
"ENSDART00000088808.6"	"ENSDARG00000061895"	"USP6"	FALSE
"ENSDART00000089021.5"	"ENSDARG00000037488"	"canx"	FALSE
"ENSDART00000090669.7"	"ENSDARG00000062590"	"pleca_t5"	FALSE
"ENSDART00000091115.6"	"ENSDARG00000062765"	"NSD3_t3"	TRUE
"ENSDART00000091298.7"	"ENSDARG00000075673"	"ARHGAP21_t2"	FALSE
"ENSDART00000091409.7"	"ENSDARG00000014041"	"smarcad1a"	TRUE
"ENSDART00000091901.6"	"ENSDARG00000063100"	"psmd14"	FALSE
"ENSDART00000092009.6"	"ENSDARG00000063145"	"tfam"	TRUE
"ENSDART00000092015.5"	"ENSDARG00000063155"	"dcaf12"	FALSE
"ENSDART00000092087.7"	"ENSDARG00000063197"	"golga2_t4"	FALSE
"ENSDART00000092112.8"	"ENSDARG00000063219"	"ubap2l_t1"	FALSE
"ENSDART00000092113.5"	"ENSDARG00000063190"	"zranb1b_g2t1"	FALSE
"ENSDART00000093052.6"	"ENSDARG00000077095"	"unknown.10547"	FALSE
"ENSDART00000093402.7"	"ENSDARG00000063726"	"CDK12_t3"	FALSE
"ENSDART00000093596.3"	"ENSDARG00000063895"	"mt-nd1"	FALSE
"ENSDART00000093600.3"	"ENSDARG00000063899"	"mt-nd2"	FALSE
"ENSDART00000093606.3"	"ENSDARG00000063905"	"mt-co1"	FALSE
"ENSDART00000093609.3"	"ENSDARG00000063908"	"mt-co2"	FALSE
"ENSDART00000093611.3"	"ENSDARG00000063910"	"mt-atp8"	FALSE
"ENSDART00000093612.3"	"ENSDARG00000063911"	"mt-atp6"	FALSE
"ENSDART00000093613.3"	"ENSDARG00000063912"	"mt-co3"	FALSE
"ENSDART00000093615.3"	"ENSDARG00000063914"	"mt-nd3"	FALSE
"ENSDART00000093617.3"	"ENSDARG00000063916"	"mt-nd4l"	FALSE
"ENSDART00000093618.3"	"ENSDARG00000063917"	"mt-nd4"	FALSE
"ENSDART00000093622.3"	"ENSDARG00000063921"	"mt-nd5"	FALSE
"ENSDART00000093623.3"	"ENSDARG00000063922"	"mt-nd6"	FALSE
"ENSDART00000093625.3"	"ENSDARG00000063924"	"mt-cyb"	FALSE
"ENSDART00000097328.5"	"ENSDARG00000067601"	"arfgap2"	FALSE
"ENSDART00000097753.6"	"ENSDARG00000067848"	"nmrk2"	FALSE
"ENSDART00000098711.5"	"ENSDARG00000068289"	"eif3k"	FALSE
"ENSDART00000099984.4"	"ENSDARG00000068978"	"glo1"	FALSE
"ENSDART00000100000.5"	"ENSDARG00000068989"	"gabra1"	FALSE
"ENSDART00000100173.6"	"ENSDARG00000069056"	"ranbp3b"	FALSE
"ENSDART00000100254.5"	"ENSDARG00000069090"	"atp6v0d1"	FALSE
"ENSDART00000100309.5"	"ENSDARG00000016793"	"crybb1l2"	FALSE
"ENSDART00000100310.5"	"ENSDARG00000069113"	"unknown.10552"	FALSE
"ENSDART00000100667.5"	"ENSDARG00000042151"	"skia"	TRUE
"ENSDART00000100813.6"	"ENSDARG00000039347"	"rps24_t1"	FALSE
"ENSDART00000101041.6"	"ENSDARG00000041779"	"unknown.10553"	FALSE
"ENSDART00000101054.5"	"ENSDARG00000056005"	"dnajc18"	FALSE
"ENSDART00000101147.5"	"ENSDARG00000056248"	"si:dkey-183i3.5_t1"	FALSE
"ENSDART00000101253.6"	"ENSDARG00000014366"	"luc7l3"	FALSE
"ENSDART00000101265.5"	"ENSDARG00000054829"	"pik3c3_t2"	FALSE
"ENSDART00000101809.5"	"ENSDARG00000073874"	"crygm2d6"	FALSE
"ENSDART00000101845.5"	"ENSDARG00000069792"	"crygm2d5"	FALSE
"ENSDART00000101869.4"	"ENSDARG00000069801"	"crygm2d12"	FALSE
"ENSDART00000101902.5"	"ENSDARG00000116164"	"crygm2d8_t2"	FALSE
"ENSDART00000101916.4"	"ENSDARG00000069826"	"crygm2d15"	FALSE
"ENSDART00000101923.4"	"ENSDARG00000069827"	"crygm2d11"	FALSE
"ENSDART00000101928.6"	"ENSDARG00000057460"	"crygm2d13"	FALSE
"ENSDART00000101986.4"	"ENSDARG00000069850"	"mrpl30"	FALSE
"ENSDART00000102111.5"	"ENSDARG00000092693"	"tpt1_t1"	FALSE
"ENSDART00000102345.5"	"ENSDARG00000070000"	"txnipb_t2"	FALSE
"ENSDART00000102348.5"	"ENSDARG00000020834"	"unknown.10559"	FALSE
"ENSDART00000102472.6"	"ENSDARG00000070043"	"dars1"	FALSE
"ENSDART00000102525.5"	"ENSDARG00000001890"	"stt3b"	FALSE
"ENSDART00000102576.4"	"ENSDARG00000012078"	"meis1b_t1"	TRUE
"ENSDART00000102858.5"	"ENSDARG00000078473"	"nucks1a"	FALSE
"ENSDART00000103056.6"	"ENSDARG00000068457"	"tnnt3b_t4"	FALSE
"ENSDART00000103270.3"	"ENSDARG00000056028"	"slc22a7a"	FALSE
"ENSDART00000103324.4"	"ENSDARG00000023104"	"scaper_t3"	FALSE
"ENSDART00000103746.6"	"ENSDARG00000070573"	"mapk3"	FALSE
"ENSDART00000104298.5"	"ENSDARG00000070824"	"ndufb5"	FALSE
"ENSDART00000104336.4"	"ENSDARG00000070835"	"tnnc2.2"	FALSE
"ENSDART00000104364.4"	"ENSDARG00000070849"	"rps15"	FALSE
"ENSDART00000104576.5"	"ENSDARG00000016239"	"psmd13"	FALSE
"ENSDART00000104683.6"	"ENSDARG00000052150"	"pbx4_t2"	TRUE
"ENSDART00000104717.4"	"ENSDARG00000040439"	"rsl24d1"	FALSE
"ENSDART00000104831.4"	"ENSDARG00000071060"	"naa10_g2t1"	FALSE
"ENSDART00000104950.4"	"ENSDARG00000018259"	"atp1a3a"	FALSE
"ENSDART00000105004.7"	"ENSDARG00000094041"	"krt17"	FALSE
"ENSDART00000105036.7"	"ENSDARG00000036832"	"cyt1l_t1"	FALSE
"ENSDART00000105168.5"	"ENSDARG00000071224"	"si:ch211-133n4.4"	FALSE
"ENSDART00000105176.4"	"ENSDARG00000010113"	"ndufb8"	FALSE
"ENSDART00000105594.6"	"ENSDARG00000053862"	"crygmx"	FALSE
"ENSDART00000105604.5"	"ENSDARG00000088366"	"zgc:77938"	FALSE
"ENSDART00000106058.5"	"ENSDARG00000071626"	"ptgdsb.2"	FALSE
"ENSDART00000108719.4"	"ENSDARG00000087765"	"crygm2d10"	FALSE
"ENSDART00000108787.5"	"ENSDARG00000007526"	"ndufs2"	FALSE
"ENSDART00000109030.5"	"ENSDARG00000077901"	"HERC1_t4"	FALSE
"ENSDART00000109053.3"	"ENSDARG00000092143"	"ank1a_g1t4"	FALSE
"ENSDART00000109065.4"	"ENSDARG00000076667"	"ccng1_t2"	FALSE
"ENSDART00000109304.4"	"ENSDARG00000074790"	"rab5if"	FALSE
"ENSDART00000109416.4"	"ENSDARG00000017744"	"smc2"	FALSE
